0.0,0.0
0.5,0.479425538604
1.0,0.841470984808
1.5,0.997494986604
2.0,0.909297426826
2.5,0.598472144104
3.0,0.14112000806
3.5,-0.35078322769
4.0,-0.756802495308
4.5,-0.977530117665
5.0,-0.958924274663
5.5,-0.70554032557
6.0,-0.279415498199
6.5,0.215119988088
7.0,0.656986598719
7.5,0.937999976775
8.0,0.989358246623
8.5,0.798487112623
9.0,0.412118485242
9.5,-0.0751511204618
10.0,-0.544021110889
10.5,-0.879695759972
11.0,-0.999990206551
11.5,-0.875452174688
12.0,-0.536572918
12.5,-0.0663218973512
13.0,0.420167036827
13.5,0.803784426552
14.0,0.990607355695
14.5,0.934895055525
15.0,0.650287840157
15.5,0.206467481938
16.0,-0.287903316665
16.5,-0.711785342369
17.0,-0.96139749188
17.5,-0.975626005468
18.0,-0.750987246772
18.5,-0.34248061847
19.0,0.149877209663
19.5,0.60553986972
20.0,0.912945250728
20.5,0.996829794279
21.0,0.836655638536
21.5,0.471639003094
22.0,-0.0088513092904
22.5,-0.487174512461
23.0,-0.846220404175
23.5,-0.998082027979
24.0,-0.905578362007
24.5,-0.591357529865
25.0,-0.132351750098
25.5,0.359058354022
26.0,0.76255845048
26.5,0.979357643104
27.0,0.956375928405
27.5,0.699240031655
28.0,0.270905788308
28.5,-0.223755640187
29.0,-0.663633884213
29.5,-0.941031408343
30.0,-0.988031624093
30.5,-0.793127239457
31.0,-0.404037645323
31.5,0.0839744556917
32.0,0.551426681242
32.5,0.883870423546
33.0,0.999911860107
33.5,0.871140000169
34.0,0.52908268612
34.5,0.0574874781049
35.0,-0.428182669496
35.5,-0.809018766212
36.0,-0.991778853443
36.5,-0.931716887855
37.0,-0.643538133357
37.5,-0.197798799636
38.0,0.296368578709
38.5,0.717974592772
39.0,0.963795386284
39.5,0.973645455695
40.0,0.745113160479
40.5,0.334151176848
41.0,-0.158622668805
41.5,-0.612560152975
42.0,-0.916521547916
42.5,-0.99608650312
43.0,-0.831774742629
43.5,-0.463815515984
44.0,0.0177019251054
44.5,0.494885317553
45.0,0.850903524534
45.5,0.998590872412
46.0,0.901788347649
46.5,0.584196584413
47.0,0.123573122745
47.5,-0.367305349134
48.0,-0.768254661324
48.5,-0.981108438603
49.0,-0.953752652759
49.5,-0.692884954234
50.0,-0.262374853704
50.5,0.232373761655
51.0,0.670229175843
51.5,0.943989112725
52.0,0.98662759204
52.5,0.787705226984
53.0,0.395925150182
53.5,-0.0927912117573
54.0,-0.558789048852
54.5,-0.887975838338
55.0,-0.999755173359
55.5,-0.866759574261
56.0,-0.521551002087
56.5,-0.0486485548751
57.0,0.436164755248
57.5,0.814189721508
58.0,0.992872648085
58.5,0.928465722765
59.0,0.636738007139
59.5,0.189114620351
60.0,-0.304810621102
60.5,-0.724107591867
61.0,-0.966117770008
61.5,-0.971588623516
62.0,-0.739180696649
62.5,-0.325795555415
63.0,0.167355700303
63.5,0.619532443852
64.0,0.920026038197
64.5,0.995265171361
65.0,0.82682867949
65.5,0.455955690221
66.0,-0.026551154024
66.5,-0.50255734976
67.0,-0.855519978975
67.5,-0.999021480035
68.0,-0.897927680689
68.5,-0.576989868789
69.0,-0.114784813783
69.5,0.375523566897
70.0,0.773890681558
70.5,0.982782366993
71.0,0.951054653254
71.5,0.686475591209
72.0,0.253823362762
72.5,-0.240973677288
73.0,-0.676771956887
73.5,-0.946872858193
74.0,-0.985146260468
74.5,-0.782221500004
75.0,-0.387781635409
75.5,0.10160069789
76.0,0.566107636898
76.5,0.892011682699
77.0,0.999520158581
77.5,0.862311240157
78.0,0.513978455988
78.5,0.0398058201667
79.0,-0.444112668708
79.5,-0.819296887311
80.0,-0.993888653923
80.5,-0.925141814976
81.0,-0.629887994274
81.5,-0.180415624462
82.0,0.313228782433
82.5,0.730183859153
83.0,0.9683644611
83.5,0.969455670079
84.0,0.733190320073
84.5,0.317414408808
85.0,-0.176075619949
85.5,-0.62645619609
86.0,-0.923458447004
86.5,-0.994365863353
87.0,-0.821817836631
87.5,-0.448060141603
88.0,0.0353983027337
88.5,0.510190008002
89.0,0.860069405812
89.5,0.999373817111
90.0,0.893996663601
90.5,0.569737947617
91.0,0.105987511751
91.5,-0.383712363435
92.0,-0.779466069616
92.5,-0.984379297125
93.0,-0.94828214127
93.5,-0.680012444736
94.0,-0.245251985468
94.5,0.249554713305
95.0,0.683261714736
95.5,0.949682418814
96.0,0.983587745434
96.5,0.77667648815
97.0,0.379607739028
97.5,-0.110402223892
98.0,-0.57338187199
98.5,-0.895977640434
99.0,-0.999206834186
99.5,-0.857795346373
100.0,-0.50636564111
100.5,-0.0309599667833
101.0,0.452025787178
101.5,0.824339863488
102.0,0.994826791358
102.5,0.921745424907
103.0,0.622988631442
103.5,0.171702493513
104.0,-0.321622403163
104.5,-0.73620291857
105.0,-0.970535283537
105.5,-0.967246762493
106.0,-0.727142500081
106.5,-0.309008393667
107.0,0.184781744561
107.5,0.633330867231
108.0,0.926818505418
108.5,0.993388649552
109.0,0.816742606636
109.5,0.440129488721
110.0,-0.0442426780851
110.5,-0.517782694279
111.0,-0.864551448611
111.5,-0.999647856036
112.0,-0.889995604367
112.5,-0.562441389066
113.0,-0.0971819058932
113.5,0.39187109718
114.0,0.784980388681
114.5,0.985899103885
115.0,0.945435334025
115.5,0.673496021185
116.0,0.236661393364
116.5,-0.258116197407
117.0,-0.689697940935
117.5,-0.952417574467
118.0,-0.981952169044
118.5,-0.771070625861
119.0,-0.371404101438
119.5,0.119195100187
120.0,0.580611184212
120.5,0.899873400819
121.0,0.998815224724
121.5,0.853212246717
122.0,0.498713153896
122.5,0.0221116877728
123.0,-0.45990349069
123.5,-0.829318254936
124.0,-0.995686986889
124.5,-0.918276818654
125.0,-0.616040459189
125.5,-0.162975910152
126.0,0.329990825674
126.5,0.742164298542
127.0,0.972630067242
127.5,0.964962073822
128.0,0.721037710502
128.5,0.300578168581
129.0,-0.193473392038
129.5,-0.640155918666
130.0,-0.930105950187
130.5,-0.992333606522
131.0,-0.811603387137
131.5,-0.432164352922
132.0,0.0530835871461
132.5,0.525334813726
133.0,0.868965756214
133.5,0.999843575341
134.0,0.88592481646
134.5,0.555100764802
135.0,0.088368686104
135.5,-0.399999128918
136.0,-0.790433206723
136.5,-0.987341668201
137.0,-0.942514454558
137.5,-0.666926831099
138.0,-0.228052259501
138.5,0.266657458824
139.0,0.696080131225
139.5,0.955078110858
140.0,0.98023965944
140.5,0.765404352338
141.0,0.363171365373
141.5,-0.127978637879
142.0,-0.587795007167
142.5,-0.903698658634
143.0,-0.998345360874
143.5,-0.84856230026
144.0,-0.491021593898
144.5,-0.0132616763733
145.0,0.467745162045
145.5,0.834231671612
146.0,0.996469173122
146.5,0.914736267974
147.0,0.609044021883
147.5,0.154236558083
148.0,-0.338333394324
148.5,-0.748067532011
149.0,-0.974648648094
149.5,-0.962601783064
150.0,-0.714876429629
150.5,-0.292124394034
151.0,0.202149881416
151.5,0.646930815671
152.0,0.933320523749
152.5,0.991200816922
153.0,0.806400580775
153.5,0.424165358252
154.0,-0.0619203372561
154.5,-0.532845774656
155.0,-0.873311982775
155.5,-0.99996095969
156.0,-0.881784618815
156.5,-0.54771664994
157.0,-0.0795485428747
157.5,0.408095821839
158.0,0.795824096527
158.5,0.98870687705
159.0,0.939519731713
159.5,0.660305389157
160.0,0.219425258379
160.5,-0.275177828373
161.0,-0.702407785577
161.5,-0.957663819544
162.0,-0.978450350793
162.5,-0.759678111519
